,address,region,date_sold,price_sold_sek,price_listed_sek,price_square_meter_sek,residence_type,number_of_rooms,area_size,balcony,floor_number,elevator,year_built,annual_fee_sek,annual_cost_sek,broker_name,brokerage_firm,date_scraped
1822,Centralgatan 70e,"Kullsta, Nynäshamns kommun",2023-10-20,1195000,1195000.0,34143,Lägenhet,1.0,35,Nej,3 av 3,True,1918.0,2165,9852,Albin Niklasson,Länsförsäkringar Fastighetsförmedling Nynäshamn
1823,Sköntorpsvägen 69,"Årsta, Stockholms kommun",2023-10-20,2750000,2495000.0,64403,Lägenhet,2.0,427,Ja,2 av 3,True,1945.0,2729,2000,Vincent Hellman,HusmanHagberg Enskede
1824,"Västmannagatan 52, 4tr",Vasastan,2023-10-20,7600000,7295000.0,88372,Lägenhet,3.0,86,Ja,4 av 7,True,1971.0,4666,6000,Alexandra Pettersson,Länsförsäkringar Fastighetsförmedling Stockholm - Vasastan
1825,"Åkerbyvägen 94, vån 7","Täby Centrum, Täby kommun",2023-10-20,2235000,2495000.0,41389,Lägenhet,2.0,54,Nej,7 av 16,True,1968.0,3107,3900,Anton Zellman,MOHV Täby
1826,Margreteborgsvägen 4,"Silverdal, Sollentuna kommun",2023-10-20,2900000,2775000.0,48333,Lägenhet,2.0,60,Ja,2 av 4,True,2010.0,4220,8736,Sara Wistrand,Länsförsäkringar Fastighetsförmedling Sollentuna
1827,"Alströmergatan 32A, 4tr","Kungsholmen, Stockholms kommun",2023-10-20,4225000,3995000.0,108333,Lägenhet,2.0,39,Ja,4 av 5,True,1928.0,2545,3120,Beatrice Anderberg,Tradition Mäkleri
1828,Marknadsvägen 279,"Täby Centrum, Täby kommun",2023-10-20,2890000,2890000.0,36125,Lägenhet,3.0,80,Ja,1 av 3,True,1966.0,4190,9570,Marie-Louise Giertz,Fastighetsbyrån Täby
1829,"Sankt Göransgatan 85, 2tr",Kungsholmen,2023-10-20,7050000,6995000.0,74603,Lägenhet,3.0,945,Ja,2,True,2002.0,5393,12396,David Garrett,Bjurfors Kungsholmen
1830,Södergatan 38,"Centrala Märsta, Sigtuna kommun",2023-10-20,1600000,1450000.0,23529,Lägenhet,3.0,68,Ja,2 av 3,True,19911993.0,5507,9816,Emma Kafle,Fastighetsbyrån Sigtuna/Märsta/Rosersberg
1831,"Optikvägen 8C, 2 tr","Dalénum, Lidingö kommun",2023-10-20,7350000,7495000.0,82584,Lägenhet,4.0,89,Ja,2 av 4,True,2021.0,5472,10476,Daniel Hegethorn,Länsförsäkringar Fastighetsförmedling Lidingö
1832,"Västmannagatan 30, vån 5/5","Vasastan, Stockholms kommun",2023-10-20,13350000,12995000.0,133500,Lägenhet,3.0,100,Ja,5 av 5,True,1889.0,4934,14400,Gustav Larsson,Alicia Edelman Vasastan/Norrmalm
1833,Gjuterivägen 4 A,"Centralt, Norrtälje kommun",2023-10-20,2850000,2995000.0,34193,Lägenhet,3.0,834,Ja,1 av 5,True,1988.0,4536,0,Mattias Åhman,Åhman Mäkleri AB
1834,Änggatan 17,"Nynäshamn, Nynäshamns kommun",2023-10-20,5100000,5495000.0,64557,Lägenhet,3.0,79,Ja,3 av 3,True,2014.0,4465,8800,Camilla Martinsson,Fastighetsbyrån Nynäshamn
1835,Folkungavägen 17,"Häggvik, Sollentuna kommun",2023-10-20,2340000,2395000.0,41786,Lägenhet,2.0,56,Ja,2 av 3,True,1962.0,3424,4000,Hanna Spejare,Fastighetsbyrån Sollentuna
1836,"Ringvägen 112, vån 1,5",Södermalm,2023-10-20,6500000,6595000.0,82278,Lägenhet,2.0,79,Nej,1,True,1923.0,3559,11400,Sofie Sporron Fd Vikström,MOHV Stockholm
1837,"Elgentorpsvägen 12, 5tr","Tullinge, Botkyrka kommun",2023-10-20,1500000,1295000.0,34483,Lägenhet,1.0,435,Ja,5 av 5,True,1987.0,3278,3000,Christine Berg,Fastighetsbyrån Tumba
1838,"Bäckvägen 73, 3tr",Midsommarkransen,2023-10-20,2700000,2495000.0,60674,Lägenhet,2.0,445,Nej,3 av 3,True,1943.0,3575,0,Jessica Alvå,Notar
1839,Lagmansbacken 4,"Alby, Botkyrka kommun",2023-10-20,1365000,1425000.0,36892,Lägenhet,2.0,37,Nej,5 av 5,True,2018.0,3048,2640,Tobias Pillai,Bjurfors Botkyrka
1840,Eskadervägen 8,"Näsbypark, Täby kommun",2023-10-20,2400000,2495000.0,49485,Lägenhet,2.0,485,Nej,2 av 14,True,,2451,7800,Seif Wåhlin,Bjurfors Täby Danderyd
1841,Nynäsvägen 310,"Gamla Enskede, Stockholms kommun",2023-10-20,3200000,3195000.0,62745,Lägenhet,2.0,51,Unknown,2 av 3,True,,3047,2688,Elisabeth Strandenborg,Fastighetsbyrån Enskede
1842,"Ågesta Broväg 82, vån 3","Farsta, Stockholms kommun",2023-10-20,2900000,3000000.0,42647,Lägenhet,2.0,68,Ja,3 av 5,True,2013.0,3880,0,William Wallsén,Bjurfors Hammarby/Skarpnäck & Farsta
1843,"Ektorpsvägen 11, 2 tr","Nacka Östra, Nacka kommun",2023-10-20,2500000,2595000.0,31646,Lägenhet,3.0,79,Ja,2 av 6,True,1971.0,4627,28369,Tarja Radencrantz,Svenska Hem
1844,Hållövägen 7,"Blåsut, Stockholms kommun",2023-10-20,6160000,5995000.0,70805,Lägenhet,4.0,87,Ja,4 av 6,True,2019.0,5376,7800,Alfred Gunnarsson,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede
1845,"Gästrikegatan 20, 4tr",Vasastan,2023-10-20,7700000,7795000.0,118462,Lägenhet,3.0,65,Unknown,4 av 5,True,1904.0,3936,0,Otilia Håkansson,Fastighetsbyrån Stockholm - Vasastan
1846,Ola Hanssonsgatan 9,Västra Kungsholmen,2023-10-20,3270000,3195000.0,65400,Lägenhet,2.0,50,Unknown,1 av 4,True,1934.0,3127,0,Camilla Hansen,Diplomat Fastighetmäkleri
1847,Klövervägen 11,"Hallunda, Botkyrka kommun",2023-10-20,1200000,1495000.0,20513,Lägenhet,2.0,585,Unknown,2 av 7,True,1972.0,4874,5400,Richard Sedman,SkandiaMäklarna Botkyrka
1848,Pargasgatan 32,"Akalladalen, Stockholms kommun",2023-10-20,1450000,1445000.0,29592,Lägenhet,2.0,49,Unknown,Unknown,False,1978.0,3030,0,Camilla Alfredsson,Svensk Fastighetsförmedling Vällingby/Hässelby/Spånga
1849,Bjurholmsgatan 37,"Södermalm / Sofia, Stockholms kommun",2023-10-20,2350000,2295000.0,111905,Lägenhet,1.0,21,Unknown,Unknown,False,1927.0,1099,0,Ella Andersson,SkandiaMäklarna Stockholm Södermalm
1850,Nyängsvägen 8,"Tullinge Centrum, Botkyrka kommun",2023-10-20,2100000,2250000.0,38182,Lägenhet,2.0,55,Ja,3 av 4,True,2015.0,3460,8880,Adam Hultqvist,MH Mäklarservice AB
1851,Edinsvägen 12,"Ektorp, Nacka kommun",2023-10-20,2375000,1995000.0,40948,Lägenhet,2.0,58,Ja,9 av 9,True,1961.0,4716,5820,Maxine Mazy,Svensk Fastighetsförmedling Nacka
1852,"Robert Almströmsgatan 12, 2tr",Vasastan,2023-10-20,4750000,4495000.0,121795,Lägenhet,2.0,39,Ja,2 av 5,True,1929.0,2215,0,Otilia Håkansson,Fastighetsbyrån Stockholm - Vasastan
1853,"Valhallavägen 148C, 1tr",Östermalm,2023-10-20,10300000,9995000.0,109574,Lägenhet,3.0,94,Ja,1 av 7,True,1973.0,3937,6900,Karin Sahlin,SkandiaMäklarna Stockholm Vasastan
1854,"Armégatan 5, 2 tr","Huvudsta/Västra skogen, Solna kommun",2023-10-20,3500000,3295000.0,59829,Lägenhet,2.0,585,Ja,2 av 8,True,2008.0,3372,0,Julian Andersson,SkandiaMäklarna Solna
1855,Sjöbjörnsvägen 6,"Gröndal, Stockholms kommun",2023-10-20,4700000,4450000.0,81034,Lägenhet,2.0,58,Unknown,2 av 3,False,1946.0,4015,4800,Sofia Nilsson Westman,Svensk Fastighetsförmedling Hägersten-Liljeholmen
1856,"Mittfältsgatan 3, plan 4","Råsunda, Solna kommun",2023-10-20,4000000,3895000.0,57143,Lägenhet,2.0,70,Ja,4 av 8,True,2021.0,4493,3600,Johanna Ekberg,Svensk Fastighetsförmedling Solna
1857,Magasinsgången 7,"Kvarnholmen, Nacka kommun",2023-10-20,7395000,7395000.0,93608,Lägenhet,3.0,79,Ja,1 av 3,True,2018.0,5573,5400,Caroline Hazelius,SkandiaMäklarna Nacka
1858,Jakobsdalsvägen 6,"Aspudden/Örnsberg, Stockholms kommun",2023-10-20,5460000,4795000.0,71842,Lägenhet,3.0,76,Ja,2 av 5,True,2008.0,4726,6000,Ida Helmerius,Svensk Fastighetsförmedling Hägersten-Liljeholmen
1859,Vendelsömalmsvägen 203,"Vendelsö, Haninge kommun",2023-10-20,1340000,1550000.0,24364,Lägenhet,1.0,55,Unknown,Unknown,False,1963.0,3301,1500,Caroline Östlund,SkandiaMäklarna Haninge
1860,Gribbylundsvägen 77 1tr,"Gribbylund, Täby kommun",2023-10-20,1545000,1545000.0,32526,Lägenhet,2.0,475,Ja,1 av 3,True,1993.0,4192,6000,Daniel Anderson,Fastighetsbyrån Täby
1861,Hugingatan 29,"Valsta, Sigtuna kommun",2023-10-20,1400000,1425000.0,20588,Lägenhet,3.0,68,Unknown,1,True,1970.0,4874,4584,Liliya Morozova,Svensk Fastighetsförmedling Sigtuna/Märsta
1862,Hasselstigen 5,"Råsunda, Solna kommun",2023-10-20,3600000,3195000.0,71287,Lägenhet,2.0,505,Ja,3,True,1948.0,3549,0,Robert Sundström,SkandiaMäklarna Solna
1863,Ålstensgatan 11,"Ålsten, Stockholms kommun",2023-10-20,2995000,2995000.0,74875,Lägenhet,1.0,40,Unknown,1 av 2,True,1929.0,1876,5400,Anton Bjärkenrud,Svensk Fastighetsförmedling Bromma
1864,Sicklingsvägen 10,"Gubbängen, Stockholms kommun",2023-10-20,2880000,2495000.0,54340,Lägenhet,2.0,53,Ja,1 av 3,True,1948.0,2998,7800,Annika Palmö,Bjurfors Enskede
1865,Norrbackagatan 5,"Birkastan, Stockholms kommun",2023-10-20,2850000,2495000.0,120763,Lägenhet,1.0,236,Nej,Unknown,False,1924.0,1066,5880,Jimi Bennet,Erik Olsson Fastighetsförmedling
1866,"Meanderslingan 34, 5tr","Järvastaden, Solna kommun",2023-10-20,3050000,2950000.0,55963,Lägenhet,2.0,545,Ja,5 av 6,True,2015.0,2775,8794,Patrick Haataja,Erik Olsson Fastighetsförmedling
1867,"Orrfjärdsgränd 24, 2 tr","Årsta, Stockholms kommun",2023-10-20,4800000,4675000.0,63576,Lägenhet,3.0,755,Ja,2 av 3,True,,5504,5400,Kimberly Pändel Lehn,BOSTHLM Årsta
1868,Fogdevreten 10,"Karolinska, Solna kommun",2023-10-20,2100000,1995000.0,61765,Lägenhet,1.0,34,Nej,2 av 4,True,1972.0,2150,3900,Ebba Henriksson,Svenska Mäklarhuset Solna
1869,"Hagagatan 50A, 1 tr","Vasastan, Stockholms kommun",2023-10-20,5050000,4995000.0,95283,Lägenhet,2.0,53,Ja,1 av 4,True,1912.0,3421,0,Andreas Helgoson,HusmanHagberg Vasastan
1870,"Stensövägen 5, 2 tr",Älta,2023-10-20,2500000,2395000.0,32051,Lägenhet,3.0,78,Ja,2 av 7,True,1971.0,5045,7056,Rebecca Nowicka,Erik Olsson Fastighetsförmedling
1871,Månstorpsvägen 22,"Tullinge, Botkyrka kommun",2023-10-20,1795000,1995000.0,31217,Lägenhet,2.0,575,Ja,3 av 3,True,1959.0,3380,0,Jimmy Johansen,Notar
1872,Dalgatan 25D,"Centralt, Södertälje kommun",2023-10-20,1395000,1495000.0,26827,Lägenhet,2.0,52,Nej,Unknown,False,1990.0,4497,2400,Carl-Magnus Ekström,Bo Lundvall & Son
1873,Skebokvarnsvägen 93,"Bandhagen, Stockholms kommun",2023-10-20,2270000,2095000.0,39825,Lägenhet,2.0,57,Ja,2 av 3,True,1954.0,3886,0,Yousif Gorges,HusmanHagberg Hägersten
1874,Birger jarlsgatan 107,"Vasastan, Stockholms kommun",2023-10-20,9350000,9495000.0,110000,Lägenhet,3.0,85,Ja,2 av 5,True,1884.0,4268,13200,Veronica Andersson,Behrer & Partners
1875,"Strandvägen 7B, 2tr","Östermalm, Stockholms kommun",2023-10-20,16800000,17500000.0,188764,Lägenhet,3.0,89,Nej,2,True,1912.0,1040,4420,Benjamin Karlsson,Asira AB
1876,Storgatan 2,"Järna, Södertälje kommun",2023-10-20,1210000,1195000.0,34870,Lägenhet,1.0,347,Nej,-2 av 5,True,1965.0,2325,2400,Carl-Magnus Ekström,Bo Lundvall & Son
1877,Ekhagsvägen 11,Ekhagen,2023-10-20,3495000,3395000.0,74362,Lägenhet,2.0,47,Ja,Unknown,False,1935.0,2270,0,Mathias Dominius,Notar
1878,"Boulevarden 66, 5tr","Täby Park, Täby kommun",2023-10-20,1995000,2195000.0,64355,Lägenhet,1.0,31,Ja,5 av 9,True,2020.0,2605,6240,Marcus Hermanson,Länsförsäkringar Fastighetsförmedling Täby
1879,Magasinsgången 7,"Kvarnholmen, Nacka kommun",2023-10-20,6350000,6395000.0,93382,Lägenhet,2.0,68,Ja,Unknown,False,2017.0,4925,12170,Theo Karantonio,Erik Olsson Fastighetsförmedling
1880,"Safirgränd 47, vån 3",Solberga,2023-10-20,3925000,3695000.0,48457,Lägenhet,3.0,81,Ja,3 av 3,True,2006.0,5259,6000,Josefine  Granli,BOSTHLM
1881,"Hornsbruksgatan 11, 5tr","Södermalm, Stockholms kommun",2023-10-20,10950000,9995000.0,86220,Lägenhet,5.0,127,Ja,5 av 5,True,1967.0,5524,0,Johan Hägg,Notar
1882,"Atterbomsvägen 60, 4tr",Kungsholmen,2023-10-20,6000000,5900000.0,88235,Lägenhet,2.0,68,Ja,4 av 6,True,1935.0,2725,7100,Mats Uddare,Karlsson & Uddare AB
1883,Sofielundsvägen 3B,"Sollentuna Centrum, Sollentuna kommun",2023-10-20,3080000,2995000.0,40052,Lägenhet,3.0,769,Ja,3 av 4,True,1991.0,4893,4200,Charlie Asteson,Länsförsäkringar Fastighetsförmedling Sollentuna
1884,Fogdevreten 14,"Karolinska, Solna kommun",2023-10-20,2200000,2095000.0,64706,Lägenhet,1.0,34,Nej,4 av 4,True,1972.0,2150,4200,Emma Vallin,Notar
1885,Ljusstöparbacken 26C,"Gröndal, Stockholms kommun",2023-10-20,4040000,3595000.0,77692,Lägenhet,2.0,52,Nej,Unknown,False,1958.0,3143,5297,Victor Mikkonen,Historiska Hem
1886,Götalandsvägen 230,"Älvsjö, Stockholms kommun",2023-10-20,2900000,3095000.0,55769,Lägenhet,2.0,52,Ja,1 av 7,True,2017.0,3602,0,Victor Öfverberg,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten
1887,Hantverkargatan 75,"Kungsholmen, Stockholms kommun",2023-10-20,6400000,5945000.0,103226,Lägenhet,2.0,62,Unknown,4 av 5,True,1914.0,2919,4600,Ia Eek,BOSTHLM
1888,"Tantogatan 45, 2 tr",Södermalm,2023-10-20,3500000,3150000.0,82353,Lägenhet,2.0,425,Unknown,2,True,,2252,6500,Carina  Husgård,BOSTHLM
1889,"Strålgatan 12, 6 tr","Kungsholmen Lilla Essingen, Stockholms kommun",2023-10-20,3850000,3695000.0,89535,Lägenhet,2.0,43,Ja,6 av 6,True,1938.0,2276,0,Stina Bodlund,HusmanHagberg Kungsholmen
1890,"Rorgängargatan 7, 3 tr","Hammarby Sjöstad, Stockholms kommun",2023-10-20,5350000,5350000.0,62941,Lägenhet,4.0,85,Ja,3 av 5,True,2002.0,5787,9000,Mattias Näsström,Södermäklarna
1891,"Radiusbacken 31, vån 4","Telefonplan, Stockholms kommun",2023-10-20,2700000,2495000.0,75000,Lägenhet,2.0,36,Ja,4 av 5,True,2018.0,2760,5500,Pontus Wilhede,BOSTHLM Hägersten/Liljeholmen
1892,Sjöviksbacken 6,"Liljeholmskajen, Stockholms kommun",2023-10-20,6200000,6595000.0,66667,Lägenhet,4.0,93,Ja,3 av 7,True,2007.0,4906,9996,Resi Wolfmeier Steding,Mäklarhuset Liljeholmen
1893,"Storsjövägen 76, 2tr","Årsta, Stockholms kommun",2023-10-20,4450000,4495000.0,54268,Lägenhet,3.0,82,Ja,2 av 3,True,1992.0,6213,7800,Tobias Haglund,BOSTHLM Årsta
1894,"Liljeholmstorget 24, 2 tr","Liljeholmen, Stockholms kommun",2023-10-20,6195000,6195000.0,69218,Lägenhet,3.0,895,Ja,2 av 5,True,2004.0,2346,0,Victor Öfverberg,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten
1895,"Hunnebergsvägen 6, VÅN 3!",Bromma,2023-10-20,2500000,2295000.0,86207,Lägenhet,1.0,29,Ja,3 av 3,True,1935.0,1954,4800,Rebecca Bloss,Bjurfors Bromma
1896,Brogatan 18,Brotorp,2023-10-20,4940000,4595000.0,52000,Lägenhet,4.0,95,Ja,3 av 4,True,2009.0,5382,0,Martin Eriksson,Länsförsäkringar Fastighetsförmedling Solna
1897,"Källängsvägen 32, 7tr","Näset, Lidingö kommun",2023-10-20,4800000,4700000.0,55814,Lägenhet,4.0,86,Ja,7 av 9,True,1959.0,5208,6500,Yuri Gadelius,Gadelius Fastighetsbyrå
1898,Patentgatan 9,"Lilla Essingen, Stockholms kommun",2023-10-20,3850000,4495000.0,72642,Lägenhet,2.0,53,Nej,1 av 6,True,2006.0,3883,7500,Leif Östlund,Erik Olsson Fastighetsförmedling
1899,Hammarby Allé 157,"Hammarby Sjöstad, Stockholms kommun",2023-10-20,3495000,3495000.0,77667,Lägenhet,2.0,45,Ja,4,True,2003.0,3278,0,Madeleine Paldan,Mäklarhuset Hammarby Sjöstad
1900,"Kristinebergsvägen 8, 1 tr (vån 2)","Kungsholmen, Stockholms kommun",2023-10-20,4995000,4850000.0,80565,Lägenhet,2.0,62,Ja,2 av 5,True,19791980.0,3050,0,Jakob Jakobsson,Mäklarhuset Stockholm Innerstan
1901,Torvmossvägen 6B,"Hökmossen, Nykvarns kommun",2023-10-20,2650000,2675000.0,39552,Lägenhet,3.0,67,Nej,1 av 3,True,2018.0,5976,6536,Anders Carlman,Nykvarnsmäklarna AB
1902,Trålgränd 6,"Södermalm, Stockholms kommun",2023-10-20,5550000,4950000.0,71154,Lägenhet,2.0,78,Ja,1,True,1993.0,3587,2400,Pontus Pärson,BOSTHLM Årsta
1903,"Artillerigatan 58, 5 tr","Östermalm, Stockholms kommun",2023-10-20,8500000,8250000.0,128788,Lägenhet,2.0,66,Ja,5 av 5,True,1925.0,0,0,Rickard Berggren,Living Fastighetsmäkleri AB
1904,Fleminggatan 85,Kungsholmen,2023-10-20,4225000,4350000.0,105625,Lägenhet,2.0,40,Nej,1 av 6,True,1906.0,1310,6228,Henric Mattsson,Innerstadsspecialisten Stockholm AB
1905,Bondegatan 27,"Södermalm, Stockholms kommun",2023-10-20,5600000,5995000.0,71338,Lägenhet,3.0,785,Nej,1 av 6,True,1968.0,4371,7320,Didrik Peterson,Erik Olsson Fastighetsförmedling
1906,Tranebergsvägen 57 VÅN 3/3,"Traneberg, Stockholms kommun",2023-10-20,2395000,2395000.0,55698,Lägenhet,2.0,43,Ja,3 av 3,False,1934.0,4113,4800,Tobias Willhardt,Mäklarhuset Bromma
1907,"Västgötagränd 1A, 6tr",Södermalm,2023-10-20,5500000,5650000.0,72848,Lägenhet,3.0,755,Nej,6,True,1994.0,5159,0,Pelle Lundin Andersson,Notar
1908,Dartanjangs gata 14,Annedal,2023-10-20,3700000,4095000.0,45963,Lägenhet,3.0,805,Ja,Unknown,False,2014.0,6244,0,Arman Davarzan,BOSTHLM Bromma
1909,Kevingeringen 83,"Danderyd, Danderyds kommun",2023-10-20,3645000,3295000.0,61261,Lägenhet,2.0,595,Ja,2,True,1957.0,3116,0,Matilda Gustafson,Mäklarhuset Stockholm Innerstan
1910,Värdshusvägen 7B,"Centrala Älmsta, Norrtälje kommun",2023-10-20,450000,595000.0,12931,Lägenhet,1.0,348,Unknown,1 av 3,True,,2724,3900,Niklas Davidsson,Mäklarhuset Norrtälje
1911,"Fregattvägen 12, 2tr","Bodal, Lidingö kommun",2023-10-20,4700000,4700000.0,54023,Lägenhet,4.0,87,Ja,Unknown,False,,3848,1600,Madeleine Rune,Gadelius Fastighetsbyrå
1912,Hamngatan 27A,"Centrala Vaxholm, Vaxholms kommun",2023-10-20,2100000,1995000.0,36207,Lägenhet,2.0,58,Unknown,Unknown,False,,3582,6060,Hampus Widén,Mäklarhuset Vaxholm
1913,"Maria Bangata 2B, vån 4","Södermalm, Stockholms kommun",2023-10-20,2835000,2495000.0,109038,Lägenhet,1.0,26,Nej,4 av 5,True,2018.0,1408,4320,Linnéa Larsson,Notar
1914,"Nypongränd 4, vån 1","Midsommarkransen, Stockholms kommun",2023-10-20,2675000,2495000.0,81061,Lägenhet,2.0,33,Nej,Unknown,False,1940.0,1577,0,Jonas Lindström,Notar
1915,Brotorpsvägen 4,"Järvastaden, Solna kommun",2023-10-20,4000000,4095000.0,51948,Lägenhet,3.0,77,Nej,1,True,2015.0,3958,2004,Joe Maatouk,Bronze Fastighetsförmedling AB
1916,Vasavägen 98A,"Rotebro, Sollentuna kommun",2023-10-20,2415000,2395000.0,35000,Lägenhet,2.0,69,Ja,1 av 1,True,1976.0,3919,3000,Therese Johansson,Bjurfors Sollentuna
1917,"Evenemangsgatan 40, 7 tr","Arenastaden, Solna kommun",2023-10-19,3050000,3295000.0,53509,Lägenhet,2.0,57,Ja,7 av 22,True,2019.0,3908,6000,André Nasiri,Fastighetsbyrån Solna
1918,Wollmar Yxkullsgatan 40,"Maria, Stockholms kommun",2023-10-19,3675000,3495000.0,93990,Lägenhet,2.0,391,Unknown,1,True,1927.0,1862,3300,Felipe Osorio Åström,Fastighetsbyrån Stockholm - Södermalm
1919,Askungevägen 11,"Kallhäll, Järfälla kommun",2023-10-19,1750000,,31250,Lägenhet,2.0,56,Nej,Unknown,False,1967.0,3811,4560,Kevin Norai,Länsförsäkringar Fastighetsförmedling Järfälla
1920,"Folkungagatan 63, 5,5 tr","Katarina, Stockholms kommun",2023-10-19,5700000,4995000.0,116327,Lägenhet,2.0,49,Nej,5,True,1912.0,2464,16331,Dag Jönsson,Fastighetsbyrån Stockholm - Södermalm
1921,Konstgjutarvägen 40,"Globen/gullmarsplan, Stockholms kommun",2023-10-19,2200000,1895000.0,89796,Lägenhet,1.0,245,Unknown,1 av 3,True,1944.0,1905,7200,Henrik Ivansson,Fastighetsbyrån Enskede
1922,Esplanaden 11 A,"Grossgärdet, Norrtälje kommun",2023-10-19,1650000,1795000.0,22917,Lägenhet,3.0,72,Unknown,2 av 3,True,,4284,0,Jacob Lund,Fastighetsbyrån Norrtälje
1923,"Grubbens Gata 7, 3tr","Kungsholmen, Stockholms kommun",2023-10-19,6800000,6295000.0,113333,Lägenhet,2.0,60,Ja,3,True,1920.0,2433,7200,Vilhelm Åman,Bjurfors Kungsholmen
1924,Sjöviksbacken 18,"Liljeholmskajen, Stockholms kommun",2023-10-19,6140000,5995000.0,72235,Lägenhet,3.0,85,Ja,4 av 7,True,2019.0,4651,7040,Joakim Bogeling,Erik Olsson Fastighetsförmedling
1925,Gränsgatan 1,"Centrala Sundbyberg, Sundbybergs kommun",2023-10-19,4200000,4295000.0,55263,Lägenhet,3.0,76,Ja,2 av 3,True,1939.0,4181,10344,Emmi Englund,Mäklarringen Bromma
1926,"Tranebergsvägen 103, 1 tr","Bromma – Traneberg, Stockholms kommun",2023-10-19,2870000,2750000.0,53645,Lägenhet,2.0,535,Ja,2 av 3,True,1945.0,3458,0,Magnus Jansson,Croisette Stockholm Kungsholmen
1927,Valhallavägen 158,"Östermalm, Stockholms kommun",2023-10-19,6725000,6495000.0,100373,Lägenhet,2.0,67,Unknown,2 av 5,True,,3060,5735,Lovisa Hedlund,Fastighetsbyrån Stockholm – Östermalm
1928,Emaljvägen 18,"Kallhäll, Järfälla kommun",2023-10-19,1650000,1595000.0,41772,Lägenhet,1.0,395,Ja,7,True,1964.0,2844,0,Hatice Demirtas,Fastighetsbyrån Järfälla
1929,Nysättravägen 17A,"Brunnsäng, Södertälje kommun",2023-10-19,1500000,1395000.0,22059,Lägenhet,3.0,68,Ja,3 av 3,True,1960.0,4724,6240,Tobias Pillai,Bjurfors Botkyrka
1930,Mörbyhöjden 13,"Mörbyskogen, Danderyds kommun",2023-10-19,5320000,5295000.0,52621,Lägenhet,4.0,1011,Ja,7,True,1962.0,5537,13200,Shervin Hashemi,Fastighetsbyrån Danderyd
1931,Skeppargatan 98,"Östermalm / Nedre Gärdet, Stockholms kommun",2023-10-19,5860000,5495000.0,106545,Lägenhet,3.0,55,Unknown,1 av 5,True,1932.0,3286,1200,Alexander Brito,Fastighetsbyrån Stockholm – Östermalm
1932,"Ringstedsgatan 30, entréplan","Kista, Stockholms kommun",2023-10-19,2195000,2195000.0,28693,Lägenhet,3.0,765,Unknown,Unknown,False,1980.0,5079,1548,Jacob Hanna,Fastighetsbyrån Kista
1933,"Larsbodavägen 38, 6tr","Farsta, Stockholms kommun",2023-10-19,2750000,2495000.0,35714,Lägenhet,3.0,77,Ja,6 av 7,True,1958.0,5090,6016,Jon Pettersson,Fastighetsbyrån Farsta/ Högdalen/ Skogås
1934,Kanalvägen 2B,"Åkersberga Centralt, Österåkers kommun",2023-10-19,2400000,2195000.0,38710,Lägenhet,2.0,62,Ja,4 av 4,True,2015.0,3798,7200,Isabel Abelin,HusmanHagberg Österåker
1935,Magnus Ladulåsgatan 9,"Maria, Stockholms kommun",2023-10-19,5450000,5395000.0,74658,Lägenhet,3.0,73,Ja,3 av 6,True,1987.0,3861,9240,Mikael Rantala,Erik Olsson Fastighetsförmedling
1936,"Bandhagsplan 11, vån 9 av 10","Bandhagen, Stockholms kommun",2023-10-19,2200000,1975000.0,51765,Lägenhet,1.0,425,Unknown,9 av 10,True,1953.0,3060,3890,Yosef J. Lahlou,Fastighetsbyrån Farsta/ Högdalen/ Skogås
1937,Starrängsringen 12,"Östermalm / Nedre Gärdet, Stockholms kommun",2023-10-19,7400000,7495000.0,104225,Lägenhet,2.0,71,Ja,3 av 5,True,1992.0,2460,9218,Lovisa Hedlund,Fastighetsbyrån Stockholm – Östermalm
1938,Lundmansgatan 1B,Norrtälje stad,2023-10-19,1600000,1495000.0,27119,Lägenhet,2.0,59,Ja,1 av 3,True,1953.0,2783,6060,Lucas Eriksson,Länsförsäkringar Fastighetsförmedling Norrtälje
1939,"Linnégatan 20, 4 tr","Östermalm, Stockholms kommun",2023-10-19,9000000,8750000.0,123288,Lägenhet,3.0,73,Ja,4 av 6,True,1942.0,4089,12564,Anna Wikstrand Delic,Fastighetsbyrån Stockholm – Östermalm
1940,"Pyrolavägen 28, 9 tr","Skärsätra, Lidingö kommun",2023-10-19,3640000,3450000.0,52374,Lägenhet,3.0,695,Ja,9 av 11,True,1962.0,3898,8500,Sebastian Granath,HusmanHagberg Lidingö
1941,Myggdalsvägen 74,"Tyresö Centrum, Tyresö kommun",2023-10-19,2500000,2595000.0,26596,Lägenhet,4.0,94,Ja,2 av 2,True,1966.0,6672,17672,Debbie Hansson,HusmanHagberg Tyresö/Älta
1942,Sankt Eriksgatan 106,Vasastan,2023-10-19,12675000,12950000.0,113170,Lägenhet,4.0,112,Nej,Unknown,False,1928.0,3516,0,Jonathan Bergstrand,Notar
1943,Torvsätravägen 9,"Sätra, Stockholms kommun",2023-10-19,1880000,1950000.0,47000,Lägenhet,2.0,40,Ja,4,True,2019.0,2765,3900,Benjamin Afsan,Norban
